symbol,date,time,volume,daily_rng,last_price,change,change_pct,52wH,52wH_pct,avg_vol
1070.HK,6/9/2017,3:59pm,410327,3.81 - 3.89,3.84,-0.04,-1.03%,-0.75,-16.34%,1197940.0
1071.HK,6/9/2017,4:08pm,12218000,3.47 - 3.57,3.49,-0.06,-1.69%,-0.42,-10.74%,17631700.0
1072.HK,6/9/2017,4:08pm,2110600,6.98 - 7.18,7.1,-0.06,-0.84%,-1.76,-19.86%,1825790.0
1075.HK,6/9/2017,3:44pm,786000,0.58 - 0.61,0.59,-0.02,-3.28%,-0.17,-22.37%,821164.0
1076.HK,6/9/2017,3:38pm,21880000,0.123 - 0.126,0.126,0.0,+0.000%,-0.037,-22.699%,85081000.0
1079.HK,6/9/2017,3:58pm,2704000,0.64 - 0.65,0.65,0.0,+0.00%,-0.19,-22.62%,3018090.0
1080.HK,6/9/2017,2:48pm,1705500,0.32 - 0.34,0.33,0.0,+0.00%,-0.1,-23.26%,1567770.0
1082.HK,6/9/2017,3:59pm,4085280,1.56 - 1.65,1.58,-0.03,-1.86%,-0.25,-13.66%,3488480.0
1083.HK,6/9/2017,4:08pm,1367002,4.72 - 4.82,4.76,-0.08,-1.65%,-0.23,-4.61%,3328500.0
1085.HK,6/9/2017,1:35pm,2158000,2.18 - 2.25,2.23,0.0,+0.00%,-0.02,-0.89%,182347.0
1086.HK,6/9/2017,3:59pm,6981055,3.48 - 3.53,3.51,0.04,+1.15%,-1.16,-24.84%,2220480.0
1087.HK,6/9/2017,3:59pm,28798000,0.360 - 0.400,0.365,-0.02,-5.195%,-1.775,-82.944%,14281400.0
1088.HK,6/9/2017,4:08pm,29113771,19.28 - 19.68,19.5,-0.12,-0.61%,-0.95,-4.65%,22956800.0
1089.HK,6/9/2017,3:59pm,2890000,1.60 - 1.62,1.62,0.0,+0.00%,-0.19,-10.50%,11046700.0
1090.HK,6/9/2017,10:11am,10000,3.21 - 3.21,3.19,-0.02,-0.62%,-0.81,-20.25%,652716.0
1091.HK,6/9/2017,2:28pm,604000,0.385 - 0.395,0.385,-0.01,-2.532%,-0.245,-38.889%,2192170.0
1093.HK,6/9/2017,4:08pm,9350083,11.74 - 12.00,11.84,-0.02,-0.17%,-0.38,-3.11%,13678800.0
1094.HK,6/9/2017,3:59pm,124328000,0.030 - 0.034,0.031,0.0,+0.000%,-0.101,-76.515%,28501200.0
1096.HK,6/9/2017,2:59pm,6118000,0.365 - 0.385,0.375,-0.015,-3.846%,-0.255,-40.476%,2036090.0
1097.HK,6/9/2017,3:50pm,1144000,0.54 - 0.55,0.54,0.0,+0.00%,-0.53,-49.53%,27200400.0
1098.HK,6/9/2017,3:59pm,465000,10.70 - 10.86,10.84,-0.04,-0.37%,-1.04,-8.75%,1869640.0
1099.HK,6/9/2017,4:08pm,3452781,35.35 - 36.00,35.5,-0.1,-0.28%,-7.0,-16.47%,4390480.0
1100.HK,6/9/2017,2:03pm,40000,1.53 - 1.53,1.53,-0.04,-2.55%,-0.49,-24.26%,84719.0
1101.HK,6/9/2017,3:59pm,850900,0.33 - 0.34,0.34,0.0,+0.00%,-0.25,-42.37%,1135520.0
1102.HK,6/9/2017,3:58pm,15510000,0.112 - 0.120,0.113,0.002,+1.802%,-0.079,-41.146%,7345810.0
1103.HK,6/9/2017,3:59pm,2270000,0.65 - 0.67,0.67,0.0,+0.00%,-0.15,-18.29%,104680000.0
1104.HK,6/1/2017,3:51pm,775000,0.104 - 0.105,0.104,0.0,+0.000%,-0.946,-90.095%,4680840.0
1105.HK,6/9/2017,2:03pm,66000,0.98 - 0.98,0.98,0.0,+0.00%,-0.08,-7.55%,330786.0
1106.HK,6/9/2017,3:59pm,56640000,0.190 - 0.213,0.196,0.003,+1.554%,-0.042,-17.647%,36475100.0
1107.HK,6/9/2017,3:35pm,1362000,1.24 - 1.30,1.25,-0.02,-1.57%,-0.34,-21.38%,1894490.0
1108.HK,6/9/2017,4:08pm,11056000,4.60 - 5.00,4.82,0.13,+2.77%,-2.24,-31.73%,1972860.0
1109.HK,6/9/2017,4:08pm,17669928,22.65 - 23.60,23.0,-0.45,-1.92%,-0.85,-3.56%,13147700.0
1110.HK,6/9/2017,3:52pm,184000,1.30 - 1.35,1.35,0.02,+1.50%,-0.24,-15.09%,247960.0
1111.HK,6/9/2017,4:08pm,40000,16.72 - 16.84,16.84,-0.02,-0.12%,-0.6,-3.44%,144062.0
1112.HK,6/9/2017,4:08pm,1468080,20.70 - 21.15,21.0,0.35,+1.69%,-8.0,-27.59%,1765300.0
1113.HK,6/9/2017,4:08pm,8730212,60.45 - 61.50,61.05,0.0,+0.00%,-1.15,-1.85%,6333430.0
1114.HK,6/9/2017,4:08pm,17605998,14.66 - 15.00,15.0,0.26,+1.76%,0.0,+0.00%,13670600.0
1115.HK,6/9/2017,3:59pm,1608000,3.05 - 3.14,3.13,0.03,+0.97%,-0.38,-10.83%,4317040.0
1117.HK,6/9/2017,4:08pm,4147000,1.44 - 1.53,1.52,0.05,+3.40%,-0.63,-29.30%,3731040.0
1118.HK,6/9/2017,2:17pm,620000,0.99 - 0.99,0.99,0.0,+0.00%,-0.16,-13.91%,276269.0
1120.HK,6/7/2017,11:43am,30000,2.70 - 2.70,2.69,0.0,+0.00%,-0.7,-20.65%,45478.0
1121.HK,3/30/2017,3:52pm,364000,0.84 - 0.89,0.87,0.0,+0.00%,-0.46,-34.59%,69731.0
1122.HK,6/9/2017,3:59pm,1576000,2.68 - 2.71,2.69,0.0,+0.00%,-0.03,-1.10%,1123990.0
1123.HK,6/8/2017,1:12pm,50000,0.425 - 0.435,0.435,0.0,+0.000%,-0.115,-20.909%,94627.0
1124.HK,6/9/2017,3:59pm,3346000,0.234 - 0.237,0.237,-0.002,-0.837%,-0.028,-10.566%,2047820.0
1125.HK,6/9/2017,3:32pm,260000,0.215 - 0.217,0.215,-0.002,-0.922%,-0.019,-8.120%,5420600.0
1126.HK,6/9/2017,3:59pm,98000,3.08 - 3.17,3.13,-0.03,-0.95%,-0.08,-2.49%,217672.0
1127.HK,6/9/2017,2:47pm,48000,1.62 - 1.68,1.65,0.03,+1.85%,-0.07,-4.07%,170149.0
1128.HK,6/9/2017,4:08pm,5871573,17.70 - 18.20,17.78,-0.2,-1.11%,-0.42,-2.31%,12245900.0
1129.HK,6/9/2017,3:59pm,3931200,1.67 - 1.75,1.71,0.0,+0.00%,-0.17,-9.04%,4823630.0
1130.HK,6/8/2017,10:26am,360000,0.231 - 0.233,0.231,0.0,+0.000%,-0.409,-63.906%,2619810.0
1131.HK,6/9/2017,3:58pm,2080000,1.48 - 1.51,1.48,0.0,+0.00%,-0.2,-11.90%,1564460.0
1132.HK,6/9/2017,3:58pm,2690000,0.76 - 0.78,0.77,-0.01,-1.28%,-0.21,-21.43%,6661300.0
1133.HK,6/9/2017,3:59pm,3058000,4.40 - 4.60,4.43,-0.17,-3.70%,-0.72,-13.98%,4272440.0
1135.HK,6/9/2017,11:05am,2000,8.92 - 8.98,8.98,0.0,+0.00%,-2.52,-21.91%,23156.0
1136.HK,6/9/2017,4:08pm,9874000,3.49 - 3.54,3.51,0.0,+0.00%,-0.08,-2.23%,7954150.0
1137.HK,6/9/2017,3:58pm,3427000,2.25 - 2.34,2.3,-0.04,-1.71%,-0.16,-6.50%,3112090.0
1138.HK,6/9/2017,4:08pm,4486000,4.42 - 4.52,4.44,-0.05,-1.11%,-0.47,-9.57%,6807140.0
1139.HK,6/9/2017,1:21pm,192000,0.55 - 0.56,0.55,0.0,+0.00%,-0.06,-9.84%,741591.0
1141.HK,6/9/2017,3:59pm,40570260,0.49 - 0.51,0.49,-0.0,-1.01%,-0.05,-9.26%,80895200.0
1142.HK,6/7/2017,3:26pm,520150,0.180 - 0.197,0.194,-0.002,-1.020%,-0.231,-54.353%,585125.0
1143.HK,6/9/2017,3:59pm,12528000,0.15 - 0.16,0.15,-0.0,-3.23%,-0.29,-65.91%,37392700.0
1145.HK,6/9/2017,3:59pm,197000,5.90 - 6.15,5.97,-0.07,-1.16%,-2.23,-27.20%,410018.0
1146.HK,6/7/2017,11:19am,1878000,0.249 - 0.255,0.255,0.005,+2.000%,-0.235,-47.959%,315254.0
1148.HK,6/9/2017,3:59pm,5021000,1.14 - 1.23,1.23,0.08,+6.96%,-0.64,-34.22%,2794040.0
1150.HK,6/9/2017,3:45pm,482000,0.235 - 0.241,0.241,-0.002,-0.823%,-0.849,-77.890%,3283460.0
1151.HK,6/9/2017,9:41am,10000,12.00 - 12.00,12.0,0.0,+0.00%,0.0,+0.00%,10851.0
1152.HK,6/9/2017,1:31pm,230000,0.61 - 0.61,0.61,-0.02,-3.17%,-0.54,-46.96%,154030.0
1155.HK,6/9/2017,3:25pm,366321,0.56 - 0.58,0.57,0.0,+0.00%,-0.06,-9.52%,912028.0
1157.HK,6/9/2017,4:08pm,8577460,3.54 - 3.63,3.56,-0.06,-1.66%,-1.23,-25.68%,11564500.0
1159.HK,6/9/2017,3:59pm,155500,6.35 - 6.70,6.52,-0.07,-1.06%,-0.72,-9.94%,664846.0
1161.HK,6/9/2017,3:15pm,94000,0.98 - 0.99,0.99,-0.01,-1.00%,-0.07,-6.60%,1943490.0
1164.HK,6/9/2017,3:59pm,2750000,0.58 - 0.63,0.6,0.02,+3.45%,-0.37,-38.14%,2336440.0
1165.HK,6/9/2017,4:08pm,26280000,0.50 - 0.53,0.51,-0.01,-1.92%,-0.67,-56.78%,13659600.0
1166.HK,6/9/2017,3:53pm,19541917,0.43 - 0.44,0.44,0.01,+2.33%,-0.03,-7.37%,24175800.0
1168.HK,6/9/2017,3:59pm,520000,0.83 - 0.85,0.85,0.0,+0.00%,-0.18,-17.48%,1371130.0
1169.HK,6/9/2017,4:08pm,5885645,20.55 - 21.30,20.55,-0.75,-3.52%,-0.9,-4.20%,5223880.0
1170.HK,6/9/2017,3:58pm,1810000,2.01 - 2.08,2.02,-0.06,-2.88%,-0.49,-19.52%,303064.0
1171.HK,6/9/2017,4:08pm,12258000,5.95 - 6.16,5.99,-0.12,-1.96%,-1.53,-20.35%,14737500.0
1172.HK,6/9/2017,3:59pm,635019,0.25 - 0.25,0.25,0.0,+0.00%,-0.04,-13.79%,6912380.0
1173.HK,6/9/2017,3:00pm,820000,0.178 - 0.180,0.178,-0.004,-2.198%,-0.117,-39.661%,498043.0
1175.HK,6/9/2017,3:58pm,270300,0.35 - 0.35,0.35,0.0,+0.00%,-0.59,-62.77%,2072720.0
1176.HK,6/9/2017,3:59pm,7014000,1.01 - 1.08,1.05,-0.01,-0.94%,-0.22,-17.47%,11880400.0
1177.HK,6/9/2017,4:08pm,21846000,7.11 - 7.42,7.16,-0.07,-0.97%,-0.26,-3.50%,18353700.0
1178.HK,6/9/2017,3:58pm,4260000,0.102 - 0.107,0.105,0.0,+0.000%,-0.16,-60.377%,20768700.0
1180.HK,6/9/2017,3:56pm,1080000,1.04 - 1.10,1.08,0.04,+3.85%,-1.05,-49.30%,278813.0
1181.HK,6/9/2017,3:59pm,288000,2.96 - 3.06,3.06,0.02,+0.66%,-0.16,-4.97%,444224.0
1182.HK,6/9/2017,4:00pm,54800000,0.255 - 0.315,0.255,-0.05,-16.393%,-0.615,-70.690%,14635200.0
1184.HK,6/8/2017,3:19pm,344000,1.70 - 1.88,1.87,0.0,+0.00%,-0.23,-10.95%,355713.0
1185.HK,6/9/2017,3:59pm,1054000,0.69 - 0.71,0.71,0.0,+0.00%,-0.12,-14.46%,4740600.0
1186.HK,6/9/2017,4:08pm,13945202,10.26 - 10.52,10.34,-0.12,-1.15%,-1.64,-13.69%,9326190.0
1188.HK,3/31/2017,3:59pm,23596000,0.186 - 0.197,0.195,0.0,+0.000%,-0.085,-30.357%,6691970.0
1189.HK,6/9/2017,3:52pm,2500000,0.55 - 0.57,0.57,-0.01,-1.72%,-0.07,-10.94%,4060560.0
1190.HK,6/9/2017,4:00pm,113938551,0.35 - 0.42,0.4,0.0,+0.00%,-1.7,-80.95%,28704000.0
1191.HK,6/9/2017,3:19pm,501000,0.238 - 0.238,0.238,-0.006,-2.459%,-0.282,-54.231%,10657300.0
1192.HK,6/9/2017,3:58pm,61260000,0.092 - 0.096,0.094,0.0,+0.000%,-0.152,-61.789%,56616300.0
1193.HK,6/9/2017,4:08pm,6137412,23.55 - 24.20,23.7,-0.8,-3.27%,-5.6,-19.11%,3614950.0
1194.HK,6/9/2017,3:59pm,78954000,0.13 - 0.14,0.13,0.0,+0.00%,-0.16,-55.93%,123560000.0
1195.HK,6/9/2017,3:57pm,5036888,0.126 - 0.169,0.134,0.008,+6.349%,-0.246,-64.737%,786469.0
1196.HK,6/9/2017,3:59pm,1796000,4.19 - 4.30,4.19,-0.09,-2.10%,-1.36,-24.50%,1700590.0
1197.HK,6/9/2017,1:16pm,578000,2.80 - 2.88,2.86,-0.02,-0.69%,-0.19,-6.23%,625224.0
1198.HK,6/8/2017,3:59pm,425125,0.45 - 0.47,0.45,0.0,+0.00%,-0.14,-23.73%,2144380.0
1199.HK,6/9/2017,4:08pm,1951825,8.88 - 9.17,8.96,-0.19,-2.08%,-0.22,-2.40%,2892520.0
1200.HK,6/9/2017,3:59pm,1858000,2.02 - 2.10,2.06,-0.04,-1.90%,-0.58,-21.93%,1135500.0
1201.HK,6/9/2017,2:31pm,192000,1.30 - 1.33,1.32,-0.03,-2.22%,-0.22,-14.29%,857665.0
1202.HK,6/9/2017,2:17pm,18000,1.29 - 1.44,1.4,0.05,+3.70%,-0.59,-29.65%,135639.0
1203.HK,6/9/2017,3:58pm,108000,1.05 - 1.07,1.06,0.0,+0.00%,-0.22,-17.19%,811894.0
1205.HK,6/9/2017,4:08pm,2668000,0.95 - 0.98,0.96,-0.02,-2.04%,-0.26,-21.31%,3065610.0
1206.HK,6/9/2017,3:59pm,1920000,2.71 - 2.79,2.77,-0.01,-0.36%,-1.23,-30.75%,2334790.0
1207.HK,6/9/2017,3:29pm,450707,0.186 - 0.189,0.188,0.0,+0.000%,-0.127,-40.317%,5742080.0
1208.HK,6/9/2017,4:08pm,6504000,2.55 - 2.65,2.62,0.02,+0.77%,-0.85,-24.50%,9366860.0
1210.HK,6/8/2017,1:28pm,600000,0.52 - 0.52,0.52,0.0,+0.00%,-0.06,-10.34%,68328.0
1211.HK,6/9/2017,4:08pm,3886426,46.50 - 47.30,46.85,0.0,+0.00%,-10.4,-18.17%,4082780.0
1212.HK,6/9/2017,4:08pm,1724500,10.84 - 11.08,10.98,0.1,+0.92%,-2.16,-16.44%,754210.0
1213.HK,5/15/2017,10:35am,2000,2.25 - 2.25,1.99,0.0,+0.00%,-0.26,-11.56%,2597.0
1215.HK,6/9/2017,3:42pm,100000,0.073 - 0.074,0.074,0.001,+1.370%,-0.062,-45.588%,4297950.0
1218.HK,6/8/2017,3:34pm,19000,3.98 - 3.99,3.99,0.0,+0.00%,-0.44,-9.93%,38455.0
1219.HK,6/9/2017,3:59pm,5216000,1.55 - 1.60,1.59,0.04,+2.58%,-0.91,-36.40%,1655460.0
1220.HK,6/9/2017,3:56pm,6480666,0.455 - 0.510,0.485,0.035,+7.778%,-0.655,-57.456%,1991980.0
1221.HK,6/9/2017,3:55pm,82000,2.68 - 2.70,2.7,-0.01,-0.37%,-0.31,-10.30%,11452.0
1222.HK,6/9/2017,3:59pm,20220012,0.071 - 0.074,0.073,-0.001,-1.351%,-0.015,-17.045%,9521100.0
1223.HK,6/9/2017,3:59pm,4480000,0.67 - 0.69,0.69,0.0,+0.00%,-0.19,-21.59%,4187400.0
1224.HK,6/9/2017,3:59pm,1863000,1.90 - 1.94,1.92,-0.01,-0.52%,-0.48,-20.17%,1837300.0
1225.HK,6/6/2017,9:30am,988000,0.121 - 0.128,0.127,0.0,+0.000%,-0.528,-80.611%,14255100.0
1229.HK,6/9/2017,3:59pm,984000,0.51 - 0.56,0.54,-0.02,-3.57%,-0.18,-25.00%,426149.0
1230.HK,6/9/2017,4:08pm,916714,1.49 - 1.54,1.5,0.0,+0.00%,-0.43,-22.28%,1934510.0
1231.HK,6/7/2017,2:01pm,48000,0.56 - 0.67,0.66,0.0,+0.00%,-0.17,-20.48%,58302.0
1232.HK,6/9/2017,3:43pm,130000,0.61 - 0.62,0.62,0.0,+0.00%,-0.13,-17.33%,593463.0
1233.HK,6/9/2017,3:59pm,2736000,4.96 - 5.12,4.97,-0.12,-2.36%,-0.95,-16.05%,3853890.0
1234.HK,6/9/2017,3:59pm,2461000,5.17 - 5.24,5.22,0.01,+0.19%,-0.65,-11.07%,1122530.0
1235.HK,6/8/2017,3:36pm,50000,0.73 - 0.73,0.73,0.0,+0.00%,-0.13,-15.12%,101343.0
1236.HK,3/27/2017,3:59pm,13852000,1.10 - 1.21,1.19,0.0,+0.00%,-0.94,-44.13%,1201600.0
1237.HK,6/9/2017,3:59pm,846000,0.166 - 0.168,0.166,-0.003,-1.775%,-0.024,-12.632%,1829760.0
1238.HK,6/9/2017,3:59pm,8485000,3.19 - 3.38,3.2,-0.17,-5.04%,-0.54,-14.44%,5892490.0
1239.HK,6/9/2017,3:59pm,608800000,0.060 - 0.078,0.077,0.017,+28.333%,-0.171,-68.952%,82821296.0
1240.HK,6/9/2017,3:58pm,2345000,2.51 - 2.53,2.53,0.0,+0.00%,-1.07,-29.72%,1816980.0
1241.HK,6/8/2017,2:01pm,550000,0.59 - 0.62,0.6,0.0,+0.00%,-0.1,-14.29%,121224.0
1243.HK,6/9/2017,3:55pm,13468000,1.65 - 1.72,1.67,0.02,+1.21%,-0.21,-11.17%,
1245.HK,6/9/2017,3:59pm,684000,1.05 - 1.10,1.06,-0.02,-1.85%,-0.74,-41.11%,7436750.0
1246.HK,6/9/2017,3:58pm,6387200,0.117 - 0.127,0.127,0.009,+7.627%,-0.123,-49.200%,4176950.0
1247.HK,6/9/2017,3:59pm,192000,0.275 - 0.280,0.275,-0.005,-1.786%,-0.13,-32.099%,416179.0
1249.HK,6/9/2017,3:59pm,3531600,5.79 - 6.02,5.85,-0.23,-3.78%,-1.3,-18.18%,566476.0
1250.HK,6/9/2017,3:59pm,18280000,0.194 - 0.205,0.195,-0.01,-4.878%,-0.095,-32.759%,20414400.0
1251.HK,6/9/2017,3:57pm,420000,0.50 - 0.52,0.51,0.0,+0.00%,-0.34,-40.00%,1041920.0
1252.HK,6/8/2017,3:38pm,104000,2.23 - 2.29,2.23,0.0,+0.00%,-0.22,-8.98%,20642.0
1253.HK,6/9/2017,3:57pm,296000,1.71 - 1.75,1.72,-0.01,-0.58%,-0.05,-2.82%,3073970.0
1255.HK,6/9/2017,3:59pm,614000,3.89 - 3.93,3.9,-0.01,-0.26%,-0.15,-3.70%,215789.0
1257.HK,6/9/2017,3:59pm,4630306,5.45 - 5.51,5.49,0.07,+1.29%,-0.43,-7.26%,5900860.0
1258.HK,6/9/2017,2:35pm,4000,1.17 - 1.17,1.17,0.03,+2.63%,-0.37,-24.03%,15179.0
1259.HK,6/9/2017,3:57pm,289013,0.360 - 0.375,0.375,0.0,+0.000%,-0.315,-45.652%,1652270.0
1260.HK,6/9/2017,3:59pm,564000,2.06 - 2.10,2.1,0.03,+1.45%,-0.35,-14.29%,789006.0
